performance_id,student_id,year,class_name,subject,total_score,teacher_id,family_id,total_attendance,score_range
7141,1239,2019,JS1C,Mathematics,60,206,5239,154,60-69
7142,1239,2019,JS1C,English Language,48,203,5239,132,40-49
7143,1239,2019,JS1C,Civic Education,30,218,5239,126,30-39
7144,1239,2019,JS1C,Basic Science,44,209,5239,120,40-49
7145,1239,2019,JS1C,Basic Technology,52,212,5239,161,50-59
7146,1239,2019,JS1C,Social Studies,47,215,5239,143,40-49
7147,1239,2020,JS2C,Mathematics,69,206,5239,161,60-69
7148,1239,2020,JS2C,English Language,51,203,5239,162,50-59
7149,1239,2020,JS2C,Civic Education,54,218,5239,154,50-59
7150,1239,2020,JS2C,Basic Science,33,209,5239,138,30-39
7151,1239,2020,JS2C,Basic Technology,54,212,5239,172,50-59
7152,1239,2020,JS2C,Social Studies,50,215,5239,178,50-59
7153,1239,2021,JS3C,Mathematics,57,206,5239,177,50-59
7154,1239,2021,JS3C,English Language,53,203,5239,178,50-59
7155,1239,2021,JS3C,Civic Education,58,218,5239,177,50-59
7156,1239,2021,JS3C,Basic Science,39,209,5239,129,30-39
7157,1239,2021,JS3C,Basic Technology,73,212,5239,187,70-79
7158,1239,2021,JS3C,Social Studies,36,215,5239,126,30-39
7159,1239,2022,SS1C,Mathematics,69,206,5239,160,60-69
7160,1239,2022,SS1C,English Language,41,203,5239,125,40-49
7161,1239,2022,SS1C,Civic Education,37,218,5239,132,30-39
7162,1239,2022,SS1C,Financial Accounting,58,239,5239,175,50-59
7163,1239,2022,SS1C,Commerce,46,242,5239,148,40-49
7164,1239,2022,SS1C,Economics,37,245,5239,121,30-39
7165,1239,2023,SS2C,Mathematics,36,206,5239,122,30-39
7166,1239,2023,SS2C,English Language,79,203,5239,189,70-79
7167,1239,2023,SS2C,Civic Education,82,218,5239,180,80-89
7168,1239,2023,SS2C,Financial Accounting,67,239,5239,179,60-69
7169,1239,2023,SS2C,Commerce,53,242,5239,167,50-59
7170,1239,2023,SS2C,Economics,53,245,5239,175,50-59
7171,1240,2019,JS1C,Mathematics,34,206,5240,144,30-39
7172,1240,2019,JS1C,English Language,46,203,5240,144,40-49
7173,1240,2019,JS1C,Civic Education,89,218,5240,185,80-89
7174,1240,2019,JS1C,Basic Science,37,209,5240,142,30-39
7175,1240,2019,JS1C,Basic Technology,40,212,5240,123,40-49
7176,1240,2019,JS1C,Social Studies,35,215,5240,125,30-39
7177,1240,2020,JS2C,Mathematics,50,206,5240,157,50-59
7178,1240,2020,JS2C,English Language,65,203,5240,161,60-69
7179,1240,2020,JS2C,Civic Education,33,218,5240,132,30-39
7180,1240,2020,JS2C,Basic Science,60,209,5240,180,60-69
7181,1240,2020,JS2C,Basic Technology,45,212,5240,145,40-49
7182,1240,2020,JS2C,Social Studies,55,215,5240,156,50-59
7183,1240,2021,JS3C,Mathematics,32,206,5240,142,30-39
7184,1240,2021,JS3C,English Language,43,203,5240,138,40-49
7185,1240,2021,JS3C,Civic Education,55,218,5240,175,50-59
7186,1240,2021,JS3C,Basic Science,36,209,5240,139,30-39
7187,1240,2021,JS3C,Basic Technology,40,212,5240,135,40-49
7188,1240,2021,JS3C,Social Studies,40,215,5240,123,40-49
7189,1240,2022,SS1C,Mathematics,44,206,5240,120,40-49
7190,1240,2022,SS1C,English Language,44,203,5240,132,40-49
7191,1240,2022,SS1C,Civic Education,45,218,5240,130,40-49
7192,1240,2022,SS1C,Financial Accounting,51,239,5240,178,50-59
7193,1240,2022,SS1C,Commerce,60,242,5240,165,60-69
7194,1240,2022,SS1C,Economics,68,245,5240,174,60-69
7195,1240,2023,SS2C,Mathematics,36,206,5240,148,30-39
7196,1240,2023,SS2C,English Language,31,203,5240,140,30-39
7197,1240,2023,SS2C,Civic Education,38,218,5240,147,30-39
7198,1240,2023,SS2C,Financial Accounting,60,239,5240,175,60-69
7199,1240,2023,SS2C,Commerce,56,242,5240,161,50-59
7200,1240,2023,SS2C,Economics,44,245,5240,141,40-49
7201,1241,2019,JS1C,Mathematics,88,206,5241,195,80-89
7202,1241,2019,JS1C,English Language,35,203,5241,149,30-39
7203,1241,2019,JS1C,Civic Education,84,218,5241,183,80-89
7204,1241,2019,JS1C,Basic Science,53,209,5241,154,50-59
7205,1241,2019,JS1C,Basic Technology,41,212,5241,125,40-49
7206,1241,2019,JS1C,Social Studies,39,215,5241,134,30-39
7207,1241,2020,JS2C,Mathematics,40,206,5241,132,40-49
7208,1241,2020,JS2C,English Language,51,203,5241,155,50-59
7209,1241,2020,JS2C,Civic Education,65,218,5241,153,60-69
7210,1241,2020,JS2C,Basic Science,73,209,5241,196,70-79
7211,1241,2020,JS2C,Basic Technology,46,212,5241,147,40-49
7212,1241,2020,JS2C,Social Studies,43,215,5241,138,40-49
7213,1241,2021,JS3C,Mathematics,98,206,5241,186,90-100
7214,1241,2021,JS3C,English Language,59,203,5241,168,50-59
7215,1241,2021,JS3C,Civic Education,31,218,5241,131,30-39
7216,1241,2021,JS3C,Basic Science,49,209,5241,137,40-49
7217,1241,2021,JS3C,Basic Technology,53,212,5241,169,50-59
7218,1241,2021,JS3C,Social Studies,51,215,5241,165,50-59
7219,1241,2022,SS1C,Mathematics,35,206,5241,120,30-39
7220,1241,2022,SS1C,English Language,38,203,5241,127,30-39
7221,1241,2022,SS1C,Civic Education,43,218,5241,135,40-49
7222,1241,2022,SS1C,Financial Accounting,35,239,5241,146,30-39
7223,1241,2022,SS1C,Commerce,48,242,5241,144,40-49
7224,1241,2022,SS1C,Economics,40,245,5241,145,40-49
7225,1241,2023,SS2C,Mathematics,40,206,5241,125,40-49
7226,1241,2023,SS2C,English Language,53,203,5241,156,50-59
7227,1241,2023,SS2C,Civic Education,47,218,5241,138,40-49
7228,1241,2023,SS2C,Financial Accounting,34,239,5241,138,30-39
7229,1241,2023,SS2C,Commerce,56,242,5241,156,50-59
7230,1241,2023,SS2C,Economics,44,245,5241,132,40-49
7231,1242,2019,JS1C,Mathematics,30,206,5242,130,30-39
7232,1242,2019,JS1C,English Language,48,203,5242,123,40-49
7233,1242,2019,JS1C,Civic Education,34,218,5242,146,30-39
7234,1242,2019,JS1C,Basic Science,45,209,5242,150,40-49
7235,1242,2019,JS1C,Basic Technology,40,212,5242,121,40-49
7236,1242,2019,JS1C,Social Studies,57,215,5242,164,50-59
7237,1242,2020,JS2C,Mathematics,54,206,5242,166,50-59
7238,1242,2020,JS2C,English Language,32,203,5242,141,30-39
7239,1242,2020,JS2C,Civic Education,99,218,5242,195,90-100
7240,1242,2020,JS2C,Basic Science,31,209,5242,126,30-39
7241,1242,2020,JS2C,Basic Technology,33,212,5242,120,30-39
7242,1242,2020,JS2C,Social Studies,39,215,5242,149,30-39
7243,1242,2021,JS3C,Mathematics,36,206,5242,123,30-39
7244,1242,2021,JS3C,English Language,41,203,5242,128,40-49
7245,1242,2021,JS3C,Civic Education,36,218,5242,150,30-39
7246,1242,2021,JS3C,Basic Science,40,209,5242,140,40-49
7247,1242,2021,JS3C,Basic Technology,43,212,5242,128,40-49
7248,1242,2021,JS3C,Social Studies,32,215,5242,145,30-39
7249,1242,2022,SS1C,Mathematics,30,206,5242,136,30-39
7250,1242,2022,SS1C,English Language,44,203,5242,126,40-49
7251,1242,2022,SS1C,Civic Education,88,218,5242,196,80-89
7252,1242,2022,SS1C,Financial Accounting,30,239,5242,139,30-39
7253,1242,2022,SS1C,Commerce,38,242,5242,128,30-39
7254,1242,2022,SS1C,Economics,30,245,5242,149,30-39
7255,1242,2023,SS2C,Mathematics,40,206,5242,147,40-49
7256,1242,2023,SS2C,English Language,42,203,5242,135,40-49
7257,1242,2023,SS2C,Civic Education,34,218,5242,145,30-39
7258,1242,2023,SS2C,Financial Accounting,46,239,5242,146,40-49
7259,1242,2023,SS2C,Commerce,52,242,5242,165,50-59
7260,1242,2023,SS2C,Economics,80,245,5242,196,80-89
7261,1243,2019,JS1C,Mathematics,51,206,5243,165,50-59
7262,1243,2019,JS1C,English Language,43,203,5243,140,40-49
7263,1243,2019,JS1C,Civic Education,52,218,5243,158,50-59
7264,1243,2019,JS1C,Basic Science,32,209,5243,134,30-39
7265,1243,2019,JS1C,Basic Technology,57,212,5243,176,50-59
7266,1243,2019,JS1C,Social Studies,32,215,5243,137,30-39
7267,1243,2020,JS2C,Mathematics,80,206,5243,184,80-89
7268,1243,2020,JS2C,English Language,37,203,5243,132,30-39
7269,1243,2020,JS2C,Civic Education,35,218,5243,130,30-39
7270,1243,2020,JS2C,Basic Science,34,209,5243,141,30-39
7271,1243,2020,JS2C,Basic Technology,85,212,5243,197,80-89
7272,1243,2020,JS2C,Social Studies,47,215,5243,144,40-49
7273,1243,2021,JS3C,Mathematics,51,206,5243,151,50-59
7274,1243,2021,JS3C,English Language,42,203,5243,125,40-49
7275,1243,2021,JS3C,Civic Education,56,218,5243,150,50-59
7276,1243,2021,JS3C,Basic Science,45,209,5243,143,40-49
7277,1243,2021,JS3C,Basic Technology,49,212,5243,133,40-49
7278,1243,2021,JS3C,Social Studies,38,215,5243,127,30-39
7279,1243,2022,SS1C,Mathematics,36,206,5243,143,30-39
7280,1243,2022,SS1C,English Language,46,203,5243,133,40-49
7281,1243,2022,SS1C,Civic Education,54,218,5243,155,50-59
7282,1243,2022,SS1C,Financial Accounting,56,239,5243,154,50-59
7283,1243,2022,SS1C,Commerce,48,242,5243,132,40-49
7284,1243,2022,SS1C,Economics,61,245,5243,156,60-69
7285,1243,2023,SS2C,Mathematics,46,206,5243,123,40-49
7286,1243,2023,SS2C,English Language,34,203,5243,142,30-39
7287,1243,2023,SS2C,Civic Education,60,218,5243,157,60-69
7288,1243,2023,SS2C,Financial Accounting,44,239,5243,125,40-49
7289,1243,2023,SS2C,Commerce,38,242,5243,131,30-39
7290,1243,2023,SS2C,Economics,39,245,5243,127,30-39
7291,1244,2019,JS1C,Mathematics,38,206,5244,123,30-39
7292,1244,2019,JS1C,English Language,83,203,5244,182,80-89
7293,1244,2019,JS1C,Civic Education,31,218,5244,141,30-39
7294,1244,2019,JS1C,Basic Science,73,209,5244,193,70-79
7295,1244,2019,JS1C,Basic Technology,44,212,5244,138,40-49
7296,1244,2019,JS1C,Social Studies,79,215,5244,191,70-79
7297,1244,2020,JS2C,Mathematics,95,206,5244,192,90-100
7298,1244,2020,JS2C,English Language,60,203,5244,158,60-69
7299,1244,2020,JS2C,Civic Education,45,218,5244,138,40-49
7300,1244,2020,JS2C,Basic Science,86,209,5244,184,80-89
7301,1244,2020,JS2C,Basic Technology,56,212,5244,154,50-59
7302,1244,2020,JS2C,Social Studies,44,215,5244,145,40-49
7303,1244,2021,JS3C,Mathematics,45,206,5244,134,40-49
7304,1244,2021,JS3C,English Language,75,203,5244,184,70-79
7305,1244,2021,JS3C,Civic Education,39,218,5244,136,30-39
7306,1244,2021,JS3C,Basic Science,34,209,5244,138,30-39
7307,1244,2021,JS3C,Basic Technology,59,212,5244,164,50-59
7308,1244,2021,JS3C,Social Studies,46,215,5244,130,40-49
7309,1244,2022,SS1C,Mathematics,81,206,5244,190,80-89
7310,1244,2022,SS1C,English Language,41,203,5244,142,40-49
7311,1244,2022,SS1C,Civic Education,40,218,5244,122,40-49
7312,1244,2022,SS1C,Financial Accounting,72,239,5244,183,70-79
7313,1244,2022,SS1C,Commerce,64,242,5244,150,60-69
7314,1244,2022,SS1C,Economics,53,245,5244,171,50-59
7315,1244,2023,SS2C,Mathematics,36,206,5244,123,30-39
7316,1244,2023,SS2C,English Language,88,203,5244,184,80-89
7317,1244,2023,SS2C,Civic Education,48,218,5244,129,40-49
7318,1244,2023,SS2C,Financial Accounting,31,239,5244,132,30-39
7319,1244,2023,SS2C,Commerce,59,242,5244,153,50-59
7320,1244,2023,SS2C,Economics,52,245,5244,155,50-59
7321,1245,2019,JS1C,Mathematics,40,206,5245,121,40-49
7322,1245,2019,JS1C,English Language,55,203,5245,175,50-59
7323,1245,2019,JS1C,Civic Education,53,218,5245,166,50-59
7324,1245,2019,JS1C,Basic Science,38,209,5245,134,30-39
7325,1245,2019,JS1C,Basic Technology,78,212,5245,187,70-79
7326,1245,2019,JS1C,Social Studies,50,215,5245,174,50-59
7327,1245,2020,JS2C,Mathematics,57,206,5245,176,50-59
7328,1245,2020,JS2C,English Language,44,203,5245,148,40-49
7329,1245,2020,JS2C,Civic Education,39,218,5245,130,30-39
7330,1245,2020,JS2C,Basic Science,72,209,5245,197,70-79
7331,1245,2020,JS2C,Basic Technology,37,212,5245,146,30-39
7332,1245,2020,JS2C,Social Studies,38,215,5245,145,30-39
7333,1245,2021,JS3C,Mathematics,52,206,5245,156,50-59
7334,1245,2021,JS3C,English Language,46,203,5245,121,40-49
7335,1245,2021,JS3C,Civic Education,50,218,5245,153,50-59
7336,1245,2021,JS3C,Basic Science,47,209,5245,130,40-49
7337,1245,2021,JS3C,Basic Technology,48,212,5245,143,40-49
7338,1245,2021,JS3C,Social Studies,35,215,5245,149,30-39
7339,1245,2022,SS1C,Mathematics,84,206,5245,183,80-89
7340,1245,2022,SS1C,English Language,58,203,5245,179,50-59
7341,1245,2022,SS1C,Civic Education,47,218,5245,142,40-49
7342,1245,2022,SS1C,Financial Accounting,44,239,5245,136,40-49
7343,1245,2022,SS1C,Commerce,37,242,5245,127,30-39
7344,1245,2022,SS1C,Economics,64,245,5245,169,60-69
7345,1245,2023,SS2C,Mathematics,46,206,5245,141,40-49
7346,1245,2023,SS2C,English Language,57,203,5245,155,50-59
7347,1245,2023,SS2C,Civic Education,77,218,5245,180,70-79
7348,1245,2023,SS2C,Financial Accounting,75,239,5245,194,70-79
7349,1245,2023,SS2C,Commerce,84,242,5245,190,80-89
7350,1245,2023,SS2C,Economics,54,245,5245,171,50-59
7351,1246,2019,JS1C,Mathematics,52,206,5246,162,50-59
7352,1246,2019,JS1C,English Language,42,203,5246,138,40-49
7353,1246,2019,JS1C,Civic Education,99,218,5246,195,90-100
7354,1246,2019,JS1C,Basic Science,39,209,5246,133,30-39
7355,1246,2019,JS1C,Basic Technology,36,212,5246,139,30-39
7356,1246,2019,JS1C,Social Studies,50,215,5246,151,50-59
7357,1246,2020,JS2C,Mathematics,47,206,5246,128,40-49
7358,1246,2020,JS2C,English Language,62,203,5246,179,60-69
7359,1246,2020,JS2C,Civic Education,33,218,5246,125,30-39
7360,1246,2020,JS2C,Basic Science,40,209,5246,131,40-49
7361,1246,2020,JS2C,Basic Technology,48,212,5246,148,40-49
7362,1246,2020,JS2C,Social Studies,73,215,5246,187,70-79
7363,1246,2021,JS3C,Mathematics,87,206,5246,184,80-89
7364,1246,2021,JS3C,English Language,30,203,5246,131,30-39
7365,1246,2021,JS3C,Civic Education,34,218,5246,144,30-39
7366,1246,2021,JS3C,Basic Science,56,209,5246,178,50-59
7367,1246,2021,JS3C,Basic Technology,77,212,5246,199,70-79
7368,1246,2021,JS3C,Social Studies,44,215,5246,130,40-49
7369,1246,2022,SS1C,Mathematics,30,206,5246,140,30-39
7370,1246,2022,SS1C,English Language,56,203,5246,171,50-59
7371,1246,2022,SS1C,Civic Education,34,218,5246,138,30-39
7372,1246,2022,SS1C,Financial Accounting,81,239,5246,182,80-89
7373,1246,2022,SS1C,Commerce,60,242,5246,176,60-69
7374,1246,2022,SS1C,Economics,55,245,5246,153,50-59
7375,1246,2023,SS2C,Mathematics,34,206,5246,127,30-39
7376,1246,2023,SS2C,English Language,81,203,5246,195,80-89
7377,1246,2023,SS2C,Civic Education,86,218,5246,195,80-89
7378,1246,2023,SS2C,Financial Accounting,48,239,5246,120,40-49
7379,1246,2023,SS2C,Commerce,83,242,5246,196,80-89
7380,1246,2023,SS2C,Economics,87,245,5246,189,80-89
7381,1247,2019,JS1C,Mathematics,79,206,5247,186,70-79
7382,1247,2019,JS1C,English Language,52,203,5247,169,50-59
7383,1247,2019,JS1C,Civic Education,41,218,5247,130,40-49
7384,1247,2019,JS1C,Basic Science,44,209,5247,135,40-49
7385,1247,2019,JS1C,Basic Technology,31,212,5247,136,30-39
7386,1247,2019,JS1C,Social Studies,35,215,5247,146,30-39
7387,1247,2020,JS2C,Mathematics,32,206,5247,128,30-39
7388,1247,2020,JS2C,English Language,40,203,5247,145,40-49
7389,1247,2020,JS2C,Civic Education,31,218,5247,121,30-39
7390,1247,2020,JS2C,Basic Science,96,209,5247,191,90-100
7391,1247,2020,JS2C,Basic Technology,39,212,5247,122,30-39
7392,1247,2020,JS2C,Social Studies,35,215,5247,146,30-39
7393,1247,2021,JS3C,Mathematics,33,206,5247,140,30-39
7394,1247,2021,JS3C,English Language,51,203,5247,155,50-59
7395,1247,2021,JS3C,Civic Education,37,218,5247,143,30-39
7396,1247,2021,JS3C,Basic Science,33,209,5247,136,30-39
7397,1247,2021,JS3C,Basic Technology,55,212,5247,178,50-59
7398,1247,2021,JS3C,Social Studies,38,215,5247,141,30-39
7399,1247,2022,SS1C,Mathematics,86,206,5247,184,80-89
7400,1247,2022,SS1C,English Language,31,203,5247,143,30-39
7401,1247,2022,SS1C,Civic Education,60,218,5247,155,60-69
7402,1247,2022,SS1C,Financial Accounting,35,239,5247,145,30-39
7403,1247,2022,SS1C,Commerce,88,242,5247,200,80-89
7404,1247,2022,SS1C,Economics,55,245,5247,158,50-59
7405,1247,2023,SS2C,Mathematics,58,206,5247,180,50-59
7406,1247,2023,SS2C,English Language,41,203,5247,147,40-49
7407,1247,2023,SS2C,Civic Education,52,218,5247,180,50-59
7408,1247,2023,SS2C,Financial Accounting,53,239,5247,167,50-59
7409,1247,2023,SS2C,Commerce,55,242,5247,159,50-59
7410,1247,2023,SS2C,Economics,52,245,5247,161,50-59
7411,1248,2019,JS1C,Mathematics,58,206,5248,158,50-59
7412,1248,2019,JS1C,English Language,33,203,5248,143,30-39
7413,1248,2019,JS1C,Civic Education,30,218,5248,123,30-39
7414,1248,2019,JS1C,Basic Science,67,209,5248,176,60-69
7415,1248,2019,JS1C,Basic Technology,31,212,5248,123,30-39
7416,1248,2019,JS1C,Social Studies,47,215,5248,125,40-49
7417,1248,2020,JS2C,Mathematics,31,206,5248,148,30-39
7418,1248,2020,JS2C,English Language,73,203,5248,197,70-79
7419,1248,2020,JS2C,Civic Education,32,218,5248,138,30-39
7420,1248,2020,JS2C,Basic Science,42,209,5248,150,40-49
7421,1248,2020,JS2C,Basic Technology,38,212,5248,146,30-39
7422,1248,2020,JS2C,Social Studies,83,215,5248,190,80-89
7423,1248,2021,JS3C,Mathematics,46,206,5248,121,40-49
7424,1248,2021,JS3C,English Language,61,203,5248,164,60-69
7425,1248,2021,JS3C,Civic Education,99,218,5248,193,90-100
7426,1248,2021,JS3C,Basic Science,70,209,5248,189,70-79
7427,1248,2021,JS3C,Basic Technology,38,212,5248,149,30-39
7428,1248,2021,JS3C,Social Studies,31,215,5248,129,30-39
7429,1248,2022,SS1C,Mathematics,80,206,5248,184,80-89
7430,1248,2022,SS1C,English Language,97,203,5248,195,90-100
7431,1248,2022,SS1C,Civic Education,39,218,5248,143,30-39
7432,1248,2022,SS1C,Financial Accounting,35,239,5248,140,30-39
7433,1248,2022,SS1C,Commerce,55,242,5248,158,50-59
7434,1248,2022,SS1C,Economics,88,245,5248,180,80-89
7435,1248,2023,SS2C,Mathematics,60,206,5248,167,60-69
7436,1248,2023,SS2C,English Language,42,203,5248,146,40-49
7437,1248,2023,SS2C,Civic Education,91,218,5248,188,90-100
7438,1248,2023,SS2C,Financial Accounting,51,239,5248,175,50-59
7439,1248,2023,SS2C,Commerce,30,242,5248,140,30-39
7440,1248,2023,SS2C,Economics,39,245,5248,138,30-39
7441,1249,2019,JS1C,Mathematics,37,206,5249,143,30-39
7442,1249,2019,JS1C,English Language,47,203,5249,143,40-49
7443,1249,2019,JS1C,Civic Education,30,218,5249,150,30-39
7444,1249,2019,JS1C,Basic Science,43,209,5249,126,40-49
7445,1249,2019,JS1C,Basic Technology,87,212,5249,189,80-89
7446,1249,2019,JS1C,Social Studies,52,215,5249,156,50-59
7447,1249,2020,JS2C,Mathematics,53,206,5249,156,50-59
7448,1249,2020,JS2C,English Language,58,203,5249,155,50-59
7449,1249,2020,JS2C,Civic Education,97,218,5249,193,90-100
7450,1249,2020,JS2C,Basic Science,38,209,5249,136,30-39
7451,1249,2020,JS2C,Basic Technology,51,212,5249,178,50-59
7452,1249,2020,JS2C,Social Studies,89,215,5249,196,80-89
7453,1249,2021,JS3C,Mathematics,56,206,5249,160,50-59
7454,1249,2021,JS3C,English Language,66,203,5249,179,60-69
7455,1249,2021,JS3C,Civic Education,86,218,5249,189,80-89
7456,1249,2021,JS3C,Basic Science,89,209,5249,199,80-89
7457,1249,2021,JS3C,Basic Technology,30,212,5249,148,30-39
7458,1249,2021,JS3C,Social Studies,35,215,5249,139,30-39
7459,1249,2022,SS1C,Mathematics,52,206,5249,172,50-59
7460,1249,2022,SS1C,English Language,40,203,5249,126,40-49
7461,1249,2022,SS1C,Civic Education,32,218,5249,140,30-39
7462,1249,2022,SS1C,Financial Accounting,57,239,5249,177,50-59
7463,1249,2022,SS1C,Commerce,30,242,5249,122,30-39
7464,1249,2022,SS1C,Economics,31,245,5249,133,30-39
7465,1249,2023,SS2C,Mathematics,45,206,5249,143,40-49
7466,1249,2023,SS2C,English Language,52,203,5249,168,50-59
7467,1249,2023,SS2C,Civic Education,32,218,5249,129,30-39
7468,1249,2023,SS2C,Financial Accounting,38,239,5249,138,30-39
7469,1249,2023,SS2C,Commerce,41,242,5249,130,40-49
7470,1249,2023,SS2C,Economics,31,245,5249,142,30-39
7471,1250,2019,JS1C,Mathematics,50,206,5250,172,50-59
7472,1250,2019,JS1C,English Language,40,203,5250,147,40-49
7473,1250,2019,JS1C,Civic Education,42,218,5250,135,40-49
7474,1250,2019,JS1C,Basic Science,65,209,5250,180,60-69
7475,1250,2019,JS1C,Basic Technology,81,212,5250,187,80-89
7476,1250,2019,JS1C,Social Studies,36,215,5250,141,30-39
7477,1250,2020,JS2C,Mathematics,56,206,5250,178,50-59
7478,1250,2020,JS2C,English Language,30,203,5250,139,30-39
7479,1250,2020,JS2C,Civic Education,36,218,5250,129,30-39
7480,1250,2020,JS2C,Basic Science,54,209,5250,170,50-59
7481,1250,2020,JS2C,Basic Technology,44,212,5250,146,40-49
7482,1250,2020,JS2C,Social Studies,89,215,5250,194,80-89
7483,1250,2021,JS3C,Mathematics,49,206,5250,123,40-49
7484,1250,2021,JS3C,English Language,47,203,5250,150,40-49
7485,1250,2021,JS3C,Civic Education,46,218,5250,132,40-49
7486,1250,2021,JS3C,Basic Science,42,209,5250,147,40-49
7487,1250,2021,JS3C,Basic Technology,54,212,5250,175,50-59
7488,1250,2021,JS3C,Social Studies,75,215,5250,198,70-79
7489,1250,2022,SS1C,Mathematics,99,206,5250,180,90-100
7490,1250,2022,SS1C,English Language,52,203,5250,171,50-59
7491,1250,2022,SS1C,Civic Education,39,218,5250,147,30-39
7492,1250,2022,SS1C,Financial Accounting,31,239,5250,140,30-39
7493,1250,2022,SS1C,Commerce,42,242,5250,146,40-49
7494,1250,2022,SS1C,Economics,30,245,5250,131,30-39
7495,1250,2023,SS2C,Mathematics,34,206,5250,143,30-39
7496,1250,2023,SS2C,English Language,32,203,5250,125,30-39
7497,1250,2023,SS2C,Civic Education,47,218,5250,132,40-49
7498,1250,2023,SS2C,Financial Accounting,37,239,5250,121,30-39
7499,1250,2023,SS2C,Commerce,42,242,5250,121,40-49
7500,1250,2023,SS2C,Economics,48,245,5250,150,40-49
7501,1251,2019,JS1C,Mathematics,99,206,5251,182,90-100
7502,1251,2019,JS1C,English Language,41,203,5251,124,40-49
7503,1251,2019,JS1C,Civic Education,59,218,5251,156,50-59
7504,1251,2019,JS1C,Basic Science,52,209,5251,173,50-59
7505,1251,2019,JS1C,Basic Technology,60,212,5251,150,60-69
7506,1251,2019,JS1C,Social Studies,31,215,5251,130,30-39
7507,1251,2020,JS2C,Mathematics,38,206,5251,131,30-39
7508,1251,2020,JS2C,English Language,38,203,5251,138,30-39
7509,1251,2020,JS2C,Civic Education,35,218,5251,150,30-39
7510,1251,2020,JS2C,Basic Science,52,209,5251,162,50-59
7511,1251,2020,JS2C,Basic Technology,47,212,5251,137,40-49
7512,1251,2020,JS2C,Social Studies,31,215,5251,150,30-39
7513,1251,2021,JS3C,Mathematics,80,206,5251,191,80-89
7514,1251,2021,JS3C,English Language,97,203,5251,183,90-100
7515,1251,2021,JS3C,Civic Education,32,218,5251,141,30-39
7516,1251,2021,JS3C,Basic Science,66,209,5251,159,60-69
7517,1251,2021,JS3C,Basic Technology,51,212,5251,177,50-59
7518,1251,2021,JS3C,Social Studies,49,215,5251,136,40-49
7519,1251,2022,SS1C,Mathematics,39,206,5251,144,30-39
7520,1251,2022,SS1C,English Language,83,203,5251,195,80-89
7521,1251,2022,SS1C,Civic Education,52,218,5251,164,50-59
7522,1251,2022,SS1C,Financial Accounting,41,239,5251,136,40-49
7523,1251,2022,SS1C,Commerce,36,242,5251,139,30-39
7524,1251,2022,SS1C,Economics,56,245,5251,177,50-59
7525,1251,2023,SS2C,Mathematics,53,206,5251,179,50-59
7526,1251,2023,SS2C,English Language,37,203,5251,134,30-39
7527,1251,2023,SS2C,Civic Education,51,218,5251,169,50-59
7528,1251,2023,SS2C,Financial Accounting,40,239,5251,135,40-49
7529,1251,2023,SS2C,Commerce,31,242,5251,138,30-39
7530,1251,2023,SS2C,Economics,47,245,5251,128,40-49
7531,1252,2019,JS1C,Mathematics,53,206,5252,168,50-59
7532,1252,2019,JS1C,English Language,31,203,5252,135,30-39
7533,1252,2019,JS1C,Civic Education,43,218,5252,148,40-49
7534,1252,2019,JS1C,Basic Science,53,209,5252,152,50-59
7535,1252,2019,JS1C,Basic Technology,59,212,5252,152,50-59
7536,1252,2019,JS1C,Social Studies,59,215,5252,161,50-59
7537,1252,2020,JS2C,Mathematics,36,206,5252,133,30-39
7538,1252,2020,JS2C,English Language,60,203,5252,173,60-69
7539,1252,2020,JS2C,Civic Education,84,218,5252,192,80-89
7540,1252,2020,JS2C,Basic Science,40,209,5252,148,40-49
7541,1252,2020,JS2C,Basic Technology,37,212,5252,126,30-39
7542,1252,2020,JS2C,Social Studies,33,215,5252,121,30-39
7543,1252,2021,JS3C,Mathematics,47,206,5252,126,40-49
7544,1252,2021,JS3C,English Language,60,203,5252,155,60-69
7545,1252,2021,JS3C,Civic Education,45,218,5252,147,40-49
7546,1252,2021,JS3C,Basic Science,70,209,5252,188,70-79
7547,1252,2021,JS3C,Basic Technology,81,212,5252,180,80-89
7548,1252,2021,JS3C,Social Studies,74,215,5252,192,70-79
7549,1252,2022,SS1C,Mathematics,99,206,5252,192,90-100
7550,1252,2022,SS1C,English Language,40,203,5252,144,40-49
7551,1252,2022,SS1C,Civic Education,30,218,5252,128,30-39
7552,1252,2022,SS1C,Financial Accounting,37,239,5252,145,30-39
7553,1252,2022,SS1C,Commerce,84,242,5252,191,80-89
7554,1252,2022,SS1C,Economics,45,245,5252,148,40-49
7555,1252,2023,SS2C,Mathematics,59,206,5252,171,50-59
7556,1252,2023,SS2C,English Language,39,203,5252,149,30-39
7557,1252,2023,SS2C,Civic Education,38,218,5252,120,30-39
7558,1252,2023,SS2C,Financial Accounting,48,239,5252,124,40-49
7559,1252,2023,SS2C,Commerce,68,242,5252,179,60-69
7560,1252,2023,SS2C,Economics,67,245,5252,154,60-69
7561,1253,2019,JS1C,Mathematics,59,206,5253,163,50-59
7562,1253,2019,JS1C,English Language,52,203,5253,151,50-59
7563,1253,2019,JS1C,Civic Education,41,218,5253,139,40-49
7564,1253,2019,JS1C,Basic Science,54,209,5253,158,50-59
7565,1253,2019,JS1C,Basic Technology,34,212,5253,148,30-39
7566,1253,2019,JS1C,Social Studies,40,215,5253,124,40-49
